customer_id,customer_city,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
30bc1c0507caea656fbffdcea453c250,rio de janeiro,delivered,3/21/2018 15:18,3/22/2018 2:55,3/22/2018 21:49,4/9/2018 23:36,4/25/2018 0:00,1,3/30/2018 2:55,20,15.23,1,boleto,1,35.23,eletronicos,60,1005,1,100,16,6,16
ff93ba140565309beed18abc96393146,hortolandia,delivered,2/26/2018 15:07,2/27/2018 4:31,2/27/2018 17:33,3/10/2018 16:58,3/19/2018 0:00,1,3/5/2018 3:32,88.9,14.37,1,boleto,1,103.27,beleza_saude,40,702,1,210,17,9,12
603836070f1882347e4800d647793d88,vitoria da conquista,delivered,7/20/2017 23:03,7/20/2017 23:15,7/21/2017 14:27,7/26/2017 20:17,8/21/2017 0:00,2,7/26/2017 23:15,89.9,17.07,1,credit_card,4,213.94,cama_mesa_banho,54,245,1,1383,50,10,40
b4fa94736ab408774c4f9c5f86daa818,sao paulo,delivered,2/7/2017 14:00,2/7/2017 14:10,2/7/2017 14:29,2/9/2017 13:12,3/2/2017 0:00,2,2/11/2017 14:00,149.99,14.95,1,credit_card,6,213.7,brinquedos,49,426,7,700,44,12,22
8ff0b4ff2d23f16dc616451a1094b487,terra rica,delivered,5/20/2017 10:20,5/20/2017 11:00,5/24/2017 14:04,6/8/2017 13:43,6/13/2017 0:00,1,5/25/2017 11:00,129.9,15.66,1,credit_card,2,145.56,relogios_presentes,54,483,2,1100,30,10,25
3a8c5027496b3d2bcc95372e18440c41,sao paulo,delivered,3/16/2018 19:36,3/16/2018 19:50,3/23/2018 2:33,3/27/2018 6:36,4/4/2018 0:00,1,3/22/2018 19:50,570,16.43,1,credit_card,6,586.43,relogios_presentes,59,452,1,710,19,13,14
2b780630cdbca58458b9c0ada47cc154,fortaleza,delivered,4/17/2018 11:25,4/17/2018 12:29,4/19/2018 1:33,5/15/2018 1:16,5/10/2018 0:00,1,4/23/2018 12:29,129.9,27.46,1,credit_card,8,157.36,esporte_lazer,59,918,4,1100,30,34,29
2771eeec77688777e6dc455f7145358c,guarulhos,delivered,8/22/2017 10:19,8/22/2017 10:35,8/25/2017 19:10,8/31/2017 21:52,9/4/2017 0:00,1,8/28/2017 10:32,19.9,7.78,1,credit_card,1,27.68,bebes,49,560,1,400,20,10,17
c6d04a9495cc4d8e22a4276131aac50e,lucas do rio verde,delivered,3/24/2018 21:50,3/27/2018 4:10,3/27/2018 22:41,4/5/2018 20:56,4/24/2018 0:00,1,4/2/2018 4:10,42.49,52.48,1,boleto,1,94.97,brinquedos,57,341,2,583,20,21,20
bc11b964ed7f78a3271c903c50266986,rio de janeiro,delivered,11/23/2017 21:46,11/23/2017 22:07,11/27/2017 18:07,12/11/2017 15:21,12/20/2017 0:00,1,12/3/2017 22:07,32.9,16.92,1,credit_card,2,49.82,livros_interesse_geral,60,2671,4,600,20,22,14
318168026c8d63d150f69ebd54c3d887,santo antonio da patrulha,delivered,7/5/2018 21:34,7/5/2018 21:51,7/6/2018 8:28,7/13/2018 20:12,8/7/2018 0:00,1,7/11/2018 21:51,1399.99,98.47,1,credit_card,10,1498.46,eletrodomesticos_2,54,1000,1,15250,80,23,44
c1a5f27b64582f59e32f853f93500a8e,jesuitas,delivered,5/22/2017 8:31,5/22/2017 8:42,5/23/2017 10:29,5/30/2017 13:52,6/13/2017 0:00,1,5/26/2017 8:42,132.7,31.68,1,credit_card,4,164.38,cool_stuff,52,791,6,5200,63,2,79
62cd17312190f965adc81902c00c20cd,guaruja,delivered,7/25/2017 15:13,7/26/2017 2:25,8/1/2017 12:13,8/2/2017 19:03,8/7/2017 0:00,1,8/1/2017 2:25,25.9,7.78,1,boleto,1,67.36,esporte_lazer,32,3831,1,150,16,16,11
a7e0dd910fae801def20765c09b940cb,porto alegre,delivered,12/8/2017 8:41,12/8/2017 8:50,12/11/2017 21:13,12/26/2017 17:56,1/4/2018 0:00,1,12/14/2017 8:50,65.6,14.21,1,credit_card,1,79.81,esporte_lazer,58,220,4,400,30,6,20
15652e306d7c3e9098df857da0db3201,rio de janeiro,delivered,7/19/2018 12:04,7/19/2018 12:23,7/23/2018 6:03,7/26/2018 20:37,8/17/2018 0:00,1,7/25/2018 12:23,139,20.16,1,credit_card,3,159.16,eletrodomesticos_2,51,507,2,750,20,13,21
d3a853408a30f995900bcd86f3b13923,embu das artes,delivered,8/2/2018 12:04,8/3/2018 12:06,8/7/2018 15:23,8/15/2018 18:32,8/7/2018 0:00,1,8/7/2018 12:05,49.99,7.61,1,credit_card,5,57.6,perfumaria,54,1536,2,250,20,8,21
b94a154f7f51cad4efd3c2ea0d4beca9,sao goncalo,delivered,10/24/2017 18:24,10/24/2017 18:36,10/25/2017 15:10,11/15/2017 13:36,11/14/2017 0:00,1,10/30/2017 18:34,89.9,21.12,2,voucher,1,50,cama_mesa_banho,54,245,1,1383,50,10,40
7537ac8265339393d7a9fc8f4cfaf361,passo fundo,delivered,11/24/2017 23:15,11/25/2017 2:16,1/4/2018 23:29,1/23/2018 23:13,12/19/2017 0:00,1,11/30/2017 2:16,279.9,32.71,1,credit_card,2,312.61,cama_mesa_banho,49,729,1,6600,20,30,30
7870ab8f62d9d80cc37ff5482d6cb2b4,ipatinga,delivered,6/19/2018 13:26,6/19/2018 13:57,7/3/2018 14:45,7/6/2018 18:32,7/27/2018 0:00,1,7/4/2018 13:57,199.9,28.33,1,credit_card,4,228.23,automotivo,58,904,1,2750,35,20,20
28f3fc31aefbcec77fb558bfc2f91e61,bombinhas,delivered,9/7/2017 18:04,9/9/2017 5:04,9/11/2017 16:56,9/21/2017 14:50,10/13/2017 0:00,1,9/14/2017 5:04,49.9,15.1,1,boleto,1,65,fashion_bolsas_e_acessorios,39,565,3,100,17,7,17
6d29bad4541204600412a1eddfaa1288,matinhos,delivered,2/17/2018 3:01,2/20/2018 7:26,2/21/2018 21:38,3/2/2018 17:09,3/20/2018 0:00,1,3/1/2018 7:26,23.99,15.1,1,boleto,1,39.09,beleza_saude,48,575,1,100,20,15,15
821997e264d6487e3ca1bf6df9983a68,rio de janeiro,delivered,4/29/2018 12:54,4/29/2018 13:10,4/30/2018 14:43,5/5/2018 11:48,6/7/2018 0:00,1,5/4/2018 13:10,48.9,19.32,1,credit_card,1,68.22,bebes,55,1633,1,550,20,13,13
d5edff389845de1412d16950c96e563a,franca,delivered,4/14/2018 16:56,4/14/2018 17:10,4/16/2018 18:19,4/18/2018 19:03,5/9/2018 0:00,1,4/19/2018 17:10,131.99,13.96,1,credit_card,2,145.95,cool_stuff,54,629,1,1050,36,24,22
bf60c8226027b8e0c9d8ad58cff2a5f6,rio de janeiro,delivered,9/25/2017 7:51,9/25/2017 8:10,9/25/2017 14:25,9/26/2017 19:28,10/10/2017 0:00,1,9/29/2017 8:10,42.9,7.94,1,credit_card,1,50.84,cool_stuff,49,223,1,400,30,30,40
bf5b4a36dd34728d4ef30e6085f22ab3,ipatinga,delivered,11/2/2017 10:58,11/2/2017 11:10,11/3/2017 22:25,11/10/2017 20:54,11/28/2017 0:00,1,11/8/2017 11:10,1437,42.51,1,credit_card,8,1479.51,pcs,55,3611,4,2750,16,31,39
c7976e50c4fa15500e08efe74193b060,rio de janeiro,delivered,9/1/2017 17:17,9/1/2017 17:25,9/5/2017 20:29,9/13/2017 20:13,9/20/2017 0:00,1,9/8/2017 17:25,179.5,17.02,1,credit_card,2,196.52,informatica_acessorios,40,1076,1,950,36,15,16
aeaf1fb7be72ad24e2d1402992ca1712,belo horizonte,delivered,6/28/2018 9:16,6/29/2018 2:53,6/29/2018 15:01,7/4/2018 23:06,7/25/2018 0:00,4,7/3/2018 2:53,75,17.46,1,boleto,1,462.3,informatica_acessorios,33,273,1,517,16,12,15
b3f223f6d6a12d794c2ed30c717998cc,siqueira campos,delivered,3/20/2018 21:36,3/20/2018 21:48,3/27/2018 13:06,4/2/2018 22:51,4/13/2018 0:00,1,3/26/2018 21:48,47.65,18.23,1,credit_card,3,65.88,beleza_saude,40,409,1,1110,19,11,18
9b19611cde9d30a2bab502ee94b70643,ouro preto,delivered,3/16/2018 22:23,3/16/2018 22:35,3/21/2018 18:41,4/6/2018 23:16,4/9/2018 0:00,1,3/21/2018 22:35,395.65,20.65,1,credit_card,2,416.3,beleza_saude,47,1267,1,300,20,9,15
1316bddb2ff7d5ad98530bd2b0c9a454,ponte nova,delivered,12/7/2017 23:21,12/7/2017 23:30,12/20/2017 19:09,12/30/2017 11:48,1/5/2018 0:00,1,12/13/2017 23:30,70.97,17.75,1,credit_card,8,88.72,brinquedos,41,673,1,3008,32,45,32
02a6ba585a45671c8f2d4c6732d8a6d5,bertioga,delivered,11/27/2017 15:04,11/27/2017 15:19,11/29/2017 18:13,12/7/2017 15:52,12/27/2017 0:00,1,12/7/2017 15:19,29.9,15.1,1,credit_card,1,45,moveis_decoracao,57,526,2,400,18,19,14
933f61451eff295332a383f8f9f6cbdd,sao paulo,delivered,6/26/2018 12:16,6/29/2018 2:55,6/29/2018 14:52,7/2/2018 16:22,7/13/2018 0:00,1,7/5/2018 2:55,29.99,13.04,1,boleto,1,86.06,moveis_decoracao,56,896,1,2100,40,10,70
30718e0e99f2eff03d3d80ed35312f1e,belem,delivered,9/25/2017 20:31,9/25/2017 20:49,9/28/2017 13:21,10/24/2017 14:46,10/31/2017 0:00,1,9/29/2017 20:49,49.99,26.89,1,voucher,1,20,cama_mesa_banho,39,162,1,900,33,9,38
dd14cb9632c88fe275b99c61e12c9384,guarulhos,delivered,7/31/2018 10:05,8/1/2018 2:45,8/1/2018 19:33,8/2/2018 20:06,8/3/2018 0:00,1,8/3/2018 2:45,147.99,12.06,1,boleto,1,160.05,moveis_decoracao,36,1313,4,1367,39,15,29
9151b134d8f0f1b7b46d3c9003ad599f,belo horizonte,delivered,3/13/2018 13:58,3/13/2018 14:15,3/20/2018 23:24,4/3/2018 2:52,4/3/2018 0:00,1,3/19/2018 14:15,570,21.87,1,credit_card,10,591.87,alimentos_bebidas,46,553,2,9550,57,40,25
d9d16f838d9b54ce3beeb5ba6e5793cc,canoas,delivered,12/12/2017 13:04,12/12/2017 13:14,12/13/2017 21:29,12/19/2017 13:33,1/9/2018 0:00,1,12/18/2017 13:14,115,15.56,2,voucher,1,98.74,livros_interesse_geral,39,724,1,450,20,20,20
a88ea39144e99debb7c0faee1da6ee51,chapeco,delivered,6/24/2018 23:22,6/24/2018 23:35,6/25/2018 13:34,6/30/2018 12:51,7/27/2018 0:00,2,6/28/2018 23:35,69.9,18.08,1,credit_card,2,142.96,perfumaria,49,481,1,175,16,16,11
27de1b0b80d5ee4f8fadbb63fcb78906,lagoa santa,delivered,8/10/2018 15:11,8/10/2018 15:24,8/13/2018 14:26,8/15/2018 11:56,8/24/2018 0:00,1,8/14/2018 15:24,38.5,15.37,3,voucher,1,12.8,beleza_saude,33,3664,1,430,22,17,21
a1d7fe4c8b7dd4e9d59e59fd51bd5909,sao bernardo do campo,delivered,3/15/2017 5:11,3/15/2017 5:11,3/21/2017 13:21,3/23/2017 6:43,4/3/2017 0:00,1,3/21/2017 5:11,34.99,23.63,1,credit_card,10,117.24,moveis_decoracao,19,262,1,19575,38,44,38
4b6484fa6c4406d63dca39c2f421d2b4,contagem,delivered,4/5/2018 20:59,4/5/2018 21:10,4/7/2018 1:19,4/19/2018 0:43,4/27/2018 0:00,1,4/11/2018 21:10,62,15.31,1,credit_card,1,77.31,informatica_acessorios,59,1251,1,200,21,5,15
50d2c11cca560b2e450922000cd44d51,joinville,delivered,11/25/2017 17:10,11/25/2017 17:31,11/28/2017 18:14,12/27/2017 19:04,12/20/2017 0:00,1,11/30/2017 17:31,15.99,15.1,1,credit_card,1,31.09,fashion_bolsas_e_acessorios,36,132,2,100,17,4,13
56cc3d34a7e03f5035d397c713bf79f3,paraisopolis,delivered,7/4/2018 21:54,7/6/2018 2:51,7/6/2018 8:21,7/11/2018 13:03,8/3/2018 0:00,1,7/12/2018 2:51,243,20.89,1,boleto,1,263.89,bebes,28,855,2,1000,30,10,25
131be65fea5d4d3e9220e739366fd3ea,maua,delivered,8/4/2017 12:52,8/5/2017 6:45,8/7/2017 19:49,8/23/2017 19:51,8/17/2017 0:00,1,8/10/2017 6:45,111.9,11.99,1,boleto,1,123.89,moveis_decoracao,27,158,4,2550,29,24,45
db23fd2de7d425a680845285a7c4c040,sao goncalo,delivered,12/10/2017 22:33,12/10/2017 23:08,12/14/2017 22:46,1/19/2018 1:46,1/8/2018 0:00,1,12/14/2017 23:08,149.9,18.3,1,credit_card,3,168.2,cama_mesa_banho,60,269,1,1700,34,7,32
a93e6e1bad3b9d95239b7dd652a1ff13,sao paulo,delivered,2/27/2018 11:06,2/27/2018 11:15,3/12/2018 18:22,3/21/2018 22:38,3/21/2018 0:00,1,3/5/2018 11:15,74.9,13.93,1,credit_card,2,168.06,informatica_acessorios,33,256,1,180,17,10,13
60d789c27fc12b99518a66072e501ad7,ipatinga,delivered,6/18/2018 12:59,6/19/2018 4:16,6/20/2018 8:42,6/21/2018 20:36,7/11/2018 0:00,1,6/22/2018 4:16,99.15,14.03,1,boleto,1,113.18,bebes,57,2440,1,375,29,14,20
a8a66bbda1336f0cb78c99853cac7b4c,campinas,delivered,6/26/2018 13:38,6/26/2018 13:56,6/28/2018 15:50,7/9/2018 13:16,7/17/2018 0:00,2,6/28/2018 13:56,49.9,20.99,1,credit_card,4,141.78,ferramentas_jardim,57,366,2,1650,30,22,30
f36723822267d804066b22ef8b5eb655,florianopolis,delivered,4/4/2018 22:23,4/4/2018 22:35,4/6/2018 17:54,4/30/2018 13:51,5/7/2018 0:00,1,4/15/2018 22:35,39.99,16.95,1,credit_card,4,56.94,cama_mesa_banho,39,161,2,350,25,8,19
1c5fa35b696f73137a7fa686016e6323,londrina,delivered,6/25/2018 1:05,6/25/2018 1:35,6/25/2018 17:50,6/29/2018 15:42,7/19/2018 0:00,1,6/28/2018 1:30,89.9,23.43,1,credit_card,5,113.33,cama_mesa_banho,55,1208,1,1175,45,7,35
98c3ecb51a496e47dc7cf7fcf7c19b96,sao paulo,delivered,7/7/2017 13:40,7/8/2017 3:25,7/14/2017 19:28,7/18/2017 19:27,7/20/2017 0:00,2,7/13/2017 3:25,155,8.83,1,boleto,1,327.66,informatica_acessorios,36,327,1,610,27,12,20
d5d7f12b19b0b32a56d05d5976865d07,brasilia,delivered,1/13/2018 15:50,1/16/2018 3:35,1/22/2018 22:43,2/8/2018 12:41,2/8/2018 0:00,1,1/22/2018 3:35,18.9,25.63,1,boleto,1,44.53,eletronicos,55,240,1,150,18,12,15
f7fd335725f778c5e85be886b3ac21ee,rio de janeiro,delivered,4/15/2018 18:05,4/15/2018 18:30,4/16/2018 15:14,4/26/2018 17:58,5/23/2018 0:00,1,4/19/2018 18:30,49.17,19.89,2,voucher,1,131.05,,,,,750,30,19,18
a45ca5e6fc32bfa5bfae981107d3ef27,niteroi,delivered,5/19/2018 9:12,5/19/2018 9:39,5/21/2018 15:54,6/12/2018 18:08,6/21/2018 0:00,1,5/31/2018 9:31,295,19.95,1,credit_card,3,314.95,fashion_bolsas_e_acessorios,49,293,1,100,21,9,14
cc8051d0a68c5d5e3b6d10ac3d29f864,mage,delivered,1/3/2018 22:26,1/3/2018 22:38,1/9/2018 21:25,1/16/2018 20:43,2/6/2018 0:00,1,1/9/2018 22:38,289.9,66.84,1,credit_card,2,356.74,moveis_escritorio,42,2065,1,15100,58,28,56
6e5a54d1b2948d3ed01374ebd2f018ff,curitiba,delivered,10/18/2017 20:58,10/20/2017 2:49,10/27/2017 22:29,11/6/2017 17:57,11/13/2017 0:00,1,11/1/2017 2:49,114.94,28.16,1,boleto,1,143.1,moveis_escritorio,48,1092,1,7400,54,53,20
66637c0e4a801a4cd3ba72818e7b5b11,boa vista,delivered,2/5/2018 16:11,2/6/2018 4:33,2/7/2018 23:04,3/16/2018 1:33,3/27/2018 0:00,1,2/12/2018 3:50,29.99,25.38,1,boleto,1,55.37,telefonia,51,678,2,150,17,8,14
bfd48619370e956879b4698e2cd623c2,vitoria,delivered,8/21/2017 13:51,8/21/2017 14:05,8/21/2017 20:22,9/1/2017 17:22,9/19/2017 0:00,2,8/25/2017 14:05,89.99,17.91,1,credit_card,4,215.8,esporte_lazer,55,576,2,400,20,5,15
3102995d68d374155c06000b3e540ca4,piraju,delivered,4/30/2017 17:29,4/30/2017 17:42,5/2/2017 21:27,5/8/2017 14:07,5/23/2017 0:00,1,5/5/2017 17:42,219.99,15.31,1,credit_card,5,235.3,cool_stuff,55,985,1,1625,44,24,32
04acb20e159d994a8fffcea71f751785,rio de janeiro,delivered,11/24/2017 10:38,11/24/2017 12:13,11/28/2017 20:51,12/19/2017 16:48,12/20/2017 0:00,3,12/5/2017 12:12,89.9,17.88,1,credit_card,10,323.34,cama_mesa_banho,57,188,1,1100,44,2,35
603e50de0ef4f37f6a079735ca71fb05,betim,delivered,1/5/2018 18:37,1/5/2018 19:32,1/26/2018 16:21,1/31/2018 15:52,2/7/2018 0:00,3,1/19/2018 19:31,134,17.19,1,credit_card,6,604.76,utilidades_domesticas,51,539,1,1100,16,31,29
aa1367a3e933112df50ac2a81601fba8,santos,delivered,6/1/2018 12:08,6/2/2018 3:31,6/4/2018 14:12,6/15/2018 1:08,7/11/2018 0:00,1,6/11/2018 3:31,59.99,60.48,1,boleto,1,120.47,beleza_saude,46,1290,1,350,19,12,13
402ee7c789991c2390d968451ae17e0e,belo horizonte,delivered,12/9/2017 17:04,12/9/2017 17:13,12/11/2017 23:32,12/18/2017 21:53,1/4/2018 0:00,2,12/14/2017 17:13,19.9,14.1,1,credit_card,5,68,market_place,30,615,3,150,22,5,14
7780df2165ac312b97f275f0f5efddf1,conchal,delivered,4/10/2017 16:22,4/10/2017 16:35,4/13/2017 13:23,4/20/2017 15:00,5/2/2017 0:00,1,4/14/2017 16:35,18.95,10.96,1,credit_card,1,29.91,telefonia,54,285,2,275,18,4,12
91d39abe6855463cc3c87bf364c3b43b,guaracai,delivered,6/3/2018 16:18,6/3/2018 16:30,6/4/2018 14:33,6/12/2018 20:38,7/5/2018 0:00,1,6/11/2018 16:30,70,45.35,1,credit_card,3,230.7,moveis_decoracao,56,279,2,17250,55,30,55
abb72e4749cf2489c481d8f95bced786,campinas,delivered,2/18/2018 12:26,2/18/2018 13:26,2/21/2018 19:29,3/13/2018 1:28,3/22/2018 0:00,1,2/27/2018 13:26,439.9,16.1,1,credit_card,7,456,informatica_acessorios,49,563,1,100,18,24,16
e3ad01bc69a7aa6673d5213844440e1d,petropolis,delivered,7/15/2018 21:21,7/15/2018 21:30,7/16/2018 15:32,7/24/2018 23:14,8/2/2018 0:00,1,7/19/2018 21:30,32,18.32,1,credit_card,2,50.32,beleza_saude,44,1295,1,2600,23,23,23
8dfa98c80b5f5c083b784cf0e18b8b0b,porto alegre,delivered,9/11/2017 17:16,9/11/2017 17:50,9/14/2017 20:09,9/18/2017 18:52,9/28/2017 0:00,1,9/15/2017 17:50,59,16.17,1,credit_card,2,150.34,informatica_acessorios,34,324,1,675,21,13,16
16669daad9b68a2b8a369638223a1888,piracicaba,delivered,5/23/2018 21:32,5/23/2018 21:55,5/24/2018 14:09,6/4/2018 23:28,6/18/2018 0:00,1,5/28/2018 21:55,119.9,30.7,1,credit_card,1,0.6,cama_mesa_banho,57,295,1,12050,60,30,40
4668515d0421ba4dc31c3b9fcc5b39cb,santos,delivered,10/7/2017 14:23,10/7/2017 14:35,10/10/2017 16:50,10/11/2017 19:12,10/30/2017 0:00,1,10/18/2017 15:35,23.99,7.78,1,credit_card,1,31.77,beleza_saude,48,575,1,100,20,15,15
498960b46ba65649aa3442eb9543763f,manhumirim,delivered,10/18/2017 20:12,10/20/2017 2:46,10/20/2017 16:29,10/25/2017 21:58,11/9/2017 0:00,1,10/26/2017 2:46,21.99,15.1,1,boleto,1,37.09,telefonia,54,581,1,150,19,4,11
49bc0bacf1f213a2d30e240c648ccb01,ubatuba,delivered,12/6/2017 14:04,12/6/2017 14:14,12/14/2017 15:17,12/22/2017 16:34,12/29/2017 0:00,2,12/12/2017 14:14,38,11.85,1,credit_card,2,99.7,fraldas_higiene,45,321,2,200,22,8,16
5fda6f4e454fb946126e9aaffe44739a,bertioga,delivered,6/10/2018 20:41,6/10/2018 20:57,6/11/2018 13:24,6/16/2018 17:02,6/28/2018 0:00,1,6/14/2018 20:57,53,23.09,1,credit_card,1,76.09,pet_shop,54,459,1,16750,37,30,39
7c1ff053ffc866248a4a52626a541f05,nova iguacu,delivered,11/24/2017 13:50,11/24/2017 15:56,11/29/2017 13:26,12/5/2017 20:43,12/15/2017 0:00,1,11/30/2017 15:56,229.04,33.89,1,credit_card,7,430.04,automotivo,52,603,1,7625,61,14,61
dd924f5f9da0f81044e0abab88ecd1be,embu das artes,delivered,12/5/2017 19:02,12/5/2017 19:15,12/6/2017 19:19,12/11/2017 16:44,12/21/2017 0:00,1,12/11/2017 19:15,32.9,7.78,1,credit_card,2,40.68,beleza_saude,46,2391,3,200,23,15,15
56de1e86668961e5442c922e3762b620,cosmopolis,delivered,8/17/2018 18:44,8/17/2018 19:10,8/20/2018 15:51,8/24/2018 20:46,9/4/2018 0:00,1,8/21/2018 19:10,117,58.9,1,credit_card,4,175.9,cama_mesa_banho,51,754,1,9450,38,7,26
906fe65de139f2901f158fa1b79263de,niteroi,delivered,2/28/2018 15:57,3/2/2018 2:29,3/12/2018 17:46,4/25/2018 19:05,3/22/2018 0:00,1,3/12/2018 2:29,179,22.09,1,boleto,1,201.09,cama_mesa_banho,47,162,4,3000,35,12,30
f744cf55db041840c8985524c2986ba4,belo horizonte,delivered,1/16/2018 22:14,1/16/2018 22:30,1/17/2018 22:28,1/26/2018 17:56,2/8/2018 0:00,1,1/22/2018 22:30,49.41,15.1,1,credit_card,6,64.51,eletronicos,42,498,1,528,17,13,16
e215081c5233958b3ac345346676f7ab,catanduva,delivered,1/11/2018 20:50,1/12/2018 20:48,1/18/2018 21:51,1/23/2018 11:58,2/7/2018 0:00,1,1/18/2018 20:48,1997,63.2,1,credit_card,4,2060.2,instrumentos_musicais,53,1935,1,18000,105,30,40
9e593469b6f1beac77c2da4d73bf1228,patos de minas,delivered,8/29/2017 19:14,8/31/2017 4:31,9/1/2017 22:15,9/18/2017 22:05,9/15/2017 0:00,1,9/6/2017 4:31,389,22.63,1,boleto,1,411.63,construcao_ferramentas_construcao,57,180,5,14050,54,20,40
c336ffa7394e94710f4ebf37935825fb,franca,delivered,10/22/2017 14:40,10/22/2017 14:56,10/24/2017 11:18,10/27/2017 16:12,11/9/2017 0:00,2,10/26/2017 14:56,38.9,7.18,1,credit_card,8,163.69,cama_mesa_banho,30,169,1,550,40,5,30
4572ea73ca62919fcd086a04ddd22f1a,mineiros,delivered,2/13/2018 21:34,2/14/2018 21:30,2/15/2018 19:36,2/26/2018 16:25,3/15/2018 0:00,1,2/20/2018 20:30,395.65,19.21,1,credit_card,6,414.86,beleza_saude,47,1267,1,300,20,9,15
d2c045169d51f3cf216c258b5fdb12c7,belo horizonte,delivered,3/13/2018 14:05,3/13/2018 14:15,3/14/2018 19:27,4/2/2018 22:54,4/2/2018 0:00,1,3/19/2018 14:15,49.9,18.23,1,debit_card,1,68.13,perfumaria,36,605,2,100,20,20,20
888444899332a330a2799e8b94779d1a,ijui,delivered,6/8/2017 22:38,6/10/2017 3:03,6/14/2017 16:06,6/19/2017 21:25,7/5/2017 0:00,2,6/15/2017 3:03,58.5,22.45,1,boleto,1,123.69,telefonia,53,320,1,117,19,4,14
dc6bbafb06f7a0beb4595125d0ea75ff,rio de janeiro,delivered,4/26/2017 8:14,4/27/2017 13:34,4/27/2017 12:55,5/12/2017 9:37,5/17/2017 0:00,1,5/3/2017 9:33,10.9,14.52,1,credit_card,1,50.84,moveis_decoracao,24,458,4,100,80,10,60
2e7829e7992b741b79c574c4f1a2426c,porto alegre,delivered,8/4/2018 23:03,8/4/2018 23:15,8/7/2018 8:26,8/15/2018 1:24,8/17/2018 0:00,1,8/8/2018 23:15,27,21.49,1,credit_card,1,96.98,moveis_decoracao,45,660,1,3450,23,35,35
be50a8c2140362bea887b2f59782f8ce,rio de janeiro,delivered,3/13/2018 21:49,3/13/2018 22:40,3/14/2018 20:35,4/4/2018 19:58,4/13/2018 0:00,1,3/19/2018 22:30,45,16.32,1,credit_card,3,61.32,esporte_lazer,57,1042,7,800,42,8,26
bace683427e40bae08e7af13660e1436,rio de janeiro,delivered,8/15/2017 21:29,8/18/2017 13:30,8/21/2017 14:51,8/23/2017 4:55,8/28/2017 0:00,1,8/24/2017 13:30,910,17.82,1,credit_card,1,503.86,eletroportateis,20,1839,1,8100,39,31,33
d03d5c0d58cfeefd79f0b7af50bbfb87,divinopolis,delivered,2/28/2017 17:28,2/28/2017 19:20,3/1/2017 14:50,3/6/2017 17:28,3/22/2017 0:00,4,3/6/2017 19:20,45,14.52,1,credit_card,3,238.08,pet_shop,47,852,1,200,16,16,16
49a6ae8a95c6a78d90945b983ab1ecfc,sao paulo,delivered,8/28/2018 19:32,8/29/2018 3:15,8/29/2018 13:00,8/30/2018 18:32,9/12/2018 0:00,4,9/12/2018 3:15,49.99,3.57,1,boleto,1,139.43,utilidades_domesticas,52,933,2,550,30,16,25
30f32764afe954fa9bc8428792588f0d,piracicaba,delivered,8/12/2018 15:42,8/14/2018 4:35,8/14/2018 8:56,8/15/2018 16:56,8/16/2018 0:00,1,8/16/2018 4:31,32.99,7.49,1,boleto,1,40.48,automotivo,60,3136,4,100,17,10,15
86258c28f995c44e1d2e5ba3b1f5f0c2,belo horizonte,delivered,12/5/2017 15:06,12/5/2017 15:31,12/6/2017 21:23,1/4/2018 19:52,1/8/2018 0:00,1,12/11/2017 15:31,71,19.99,1,credit_card,4,90.99,utilidades_domesticas,43,808,1,2850,30,30,30
8d20d8d70efcc6b8870dd6048eb5ce7c,colombo,delivered,4/11/2018 14:28,4/11/2018 14:49,4/12/2018 23:33,4/16/2018 20:45,5/4/2018 0:00,2,4/17/2018 14:49,49.99,17.06,1,credit_card,1,268.2,esporte_lazer,59,1025,4,600,16,4,13
b97a18a1140b1f32152473a3dce1a25d,rio de janeiro,delivered,1/25/2017 15:49,1/25/2017 15:55,2/3/2017 5:57,2/9/2017 12:45,4/3/2017 0:00,1,2/8/2017 15:49,119.9,18.59,1,debit_card,1,138.49,moveis_decoracao,63,697,5,2100,31,49,31
54133b6c993073e3dbabb7b4c91aba7d,rio de janeiro,delivered,10/31/2017 12:37,10/31/2017 12:47,11/1/2017 17:24,11/3/2017 19:27,11/8/2017 0:00,1,11/7/2017 12:47,22.22,9.54,1,credit_card,1,31.76,papelaria,26,70,1,1000,20,5,51
446a7b388b7e3c35ae59105a61876c33,juiz de fora,delivered,2/5/2018 12:22,2/5/2018 12:30,2/7/2018 22:58,2/19/2018 19:42,3/2/2018 0:00,1,2/9/2018 12:30,99,21.18,1,credit_card,4,120.18,ferramentas_jardim,60,361,4,2900,67,3,31
2f834024c6443d594fe3dcca76b4275e,santo andre,delivered,8/13/2018 12:29,8/13/2018 13:04,8/20/2018 13:47,8/27/2018 22:18,9/6/2018 0:00,1,8/21/2018 13:04,169.9,53.54,1,debit_card,1,223.44,bebes,42,490,1,600,25,10,25
