customer_id,customer_city,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,label
a886076b68135034ad8b4b3cfa8efdb0,rio de janeiro,delivered,9/19/2017 18:47,9/19/2017 19:04,9/20/2017 19:43,10/6/2017 15:57,10/5/2017 0:00,2,9/25/2017 19:04,45,14.1,1,credit_card,2,108.2,telefonia,32,580,2,100,16,3,11,0
8c5f64043ec77ea268cb345a39fb6815,sao paulo,delivered,2/15/2018 17:05,2/15/2018 17:27,2/16/2018 21:18,2/19/2018 13:51,3/1/2018 0:00,2,2/21/2018 16:27,26.49,8.27,1,credit_card,1,69.52,beleza_saude,60,2936,1,83,19,15,18,0
f9abf42c35fd606941b375dd45637434,ponta grossa,delivered,3/13/2017 19:11,3/13/2017 19:11,3/15/2017 7:32,3/23/2017 11:27,4/6/2017 0:00,1,3/22/2017 19:11,34.9,14.52,1,credit_card,1,49.42,ferramentas_jardim,60,1251,2,800,30,10,30,1
b9e6a4f0a7ee0e84bd7c4d275789f2a9,santo andre,delivered,12/5/2017 11:45,12/5/2017 11:58,12/8/2017 19:47,12/14/2017 22:39,12/28/2017 0:00,1,12/11/2017 11:58,89.9,12.97,1,credit_card,2,102.87,moveis_decoracao,51,767,4,550,34,6,23,1
3b8cf328ece322eb798b8d553fa4a475,niteroi,delivered,12/28/2017 17:13,12/28/2017 17:29,1/3/2018 17:26,1/5/2018 20:28,1/30/2018 0:00,1,1/4/2018 17:29,29.99,14.1,1,credit_card,1,44.09,telefonia,59,776,6,300,17,4,12,1
45fd70ff9e07d189b82f07ee776b64d5,sao jose do rio preto,delivered,1/25/2017 0:19,1/25/2017 0:30,1/25/2017 15:45,1/31/2017 8:43,3/6/2017 0:00,1,1/29/2017 0:19,349.99,20.73,1,credit_card,7,370.72,moveis_decoracao,43,862,1,5300,27,47,27,0
50103da61c9fee9d507ce240a118460a,lages,delivered,5/7/2018 10:01,5/7/2018 17:29,5/11/2018 13:31,5/17/2018 16:32,6/1/2018 0:00,1,5/11/2018 17:29,443,49.93,1,credit_card,8,492.93,eletrodomesticos_2,33,111,1,7350,44,14,30,1
1e6ee77f5b9d165c26cd56dd39a83593,matinhos,delivered,6/24/2018 17:56,6/24/2018 18:15,6/25/2018 14:31,7/3/2018 23:32,7/24/2018 0:00,1,6/27/2018 18:15,59.9,43.22,1,credit_card,2,103.12,automotivo,50,651,5,4350,78,4,47,1
367e6be143018c5f8b5d70dc90713fed,sao paulo,delivered,2/10/2018 2:19,2/10/2018 2:30,2/14/2018 19:35,2/19/2018 11:32,3/7/2018 0:00,1,2/16/2018 2:30,185,14.31,1,credit_card,8,199.31,esporte_lazer,45,772,1,1300,30,30,35,0
890c6e206d77271353668167a369a6e0,belo horizonte,delivered,12/4/2017 19:43,12/4/2017 19:55,12/6/2017 0:08,12/19/2017 23:17,12/22/2017 0:00,1,12/12/2017 19:55,289.99,13.73,1,credit_card,4,303.72,papelaria,59,589,4,1900,35,45,20,1
b04bfe72a69c8f083149c400839c83dc,belo horizonte,delivered,8/8/2018 13:20,8/8/2018 13:35,8/10/2018 14:50,8/17/2018 23:24,8/21/2018 0:00,1,8/10/2018 13:35,35,22.18,2,voucher,1,49.83,eletrodomesticos,56,433,1,150,16,10,11,0
0c792d32a3251b4f69dae8646dfbedbc,rio de janeiro,delivered,11/4/2017 17:29,11/7/2017 16:31,11/21/2017 14:22,11/23/2017 20:28,12/1/2017 0:00,5,11/21/2017 16:30,194.99,59.91,1,credit_card,1,2039.2,moveis_escritorio,55,1180,1,16167,64,62,25,0
7584654111d3b877adfda731735f602a,sao luis,delivered,12/1/2017 17:57,12/1/2017 18:10,12/6/2017 3:43,12/21/2017 20:56,12/28/2017 0:00,1,12/7/2017 18:10,46.9,31.79,1,credit_card,2,78.69,pet_shop,38,734,12,7300,49,29,34,0
97380627e3eb0d89d2c83986435eaa1c,ipatinga,delivered,8/3/2018 8:39,8/3/2018 8:50,8/3/2018 13:14,8/10/2018 21:11,8/15/2018 0:00,1,8/8/2018 8:50,199.9,24.2,1,credit_card,5,224.1,beleza_saude,37,325,1,792,19,14,16,1
7cbbdf2a9fc0a4e31714983133e90dc7,rio grande da serra,delivered,7/11/2018 16:45,7/11/2018 16:55,7/13/2018 13:50,7/14/2018 17:14,7/23/2018 0:00,1,7/16/2018 16:55,158.99,37.44,1,credit_card,4,392.86,pet_shop,44,348,1,14475,70,28,48,0
8e1769459d9b9a9989799f6c79a4a663,natividade,delivered,2/21/2018 13:18,2/23/2018 2:31,3/5/2018 23:44,4/12/2018 11:36,3/27/2018 0:00,1,3/12/2018 2:31,550,145.99,1,boleto,1,695.99,beleza_saude,42,427,1,30000,50,75,56,0
81a3e7cd170e78eb9298e035f5afbcba,rio de janeiro,delivered,8/15/2018 15:39,8/15/2018 15:50,8/16/2018 14:42,8/20/2018 21:58,8/29/2018 0:00,1,8/20/2018 15:50,160.65,16.23,1,credit_card,2,176.88,perfumaria,59,680,1,382,20,12,13,1
7379ccc79f4f9651e5b35523dac6675c,sao paulo,delivered,7/31/2018 21:42,8/1/2018 3:31,8/1/2018 15:47,8/3/2018 18:48,8/10/2018 0:00,1,8/7/2018 2:55,19.99,7.4,1,boleto,1,27.39,automotivo,60,1124,3,130,17,4,14,0
88206da384579aec06cbca25d61dfbf9,feira de santana,delivered,7/20/2018 19:54,7/25/2018 23:31,7/24/2018 14:40,8/7/2018 14:27,8/9/2018 0:00,1,7/26/2018 4:05,21.9,22.08,1,boleto,1,43.98,perfumaria,44,741,2,200,16,7,14,1
21accdcb409467a90d77c0a6d711496e,mage,delivered,11/27/2017 12:39,11/27/2017 14:20,11/27/2017 21:48,12/7/2017 19:52,12/22/2017 0:00,1,12/4/2017 14:20,32.9,14.1,1,boleto,1,188,perfumaria,55,310,3,200,20,5,13,0
1711a649a717aa2a1de1664bb40cc2ba,goiatuba,delivered,7/17/2017 14:27,7/18/2017 6:05,7/18/2017 19:44,7/26/2017 16:59,8/14/2017 0:00,1,7/24/2017 6:05,36.9,16.11,1,boleto,1,53.01,esporte_lazer,60,521,1,650,24,10,20,0
c6dcc1dce60566f15d0ce235d92afeb6,nova granada,delivered,7/28/2017 6:22,7/29/2017 2:23,7/31/2017 18:05,8/8/2017 21:43,8/17/2017 0:00,1,8/3/2017 2:23,109.99,16.4,1,boleto,1,126.39,utilidades_domesticas,40,545,3,2200,48,25,25,1
a8967ea2835ee0658cdb389470fb2973,jardim de piranhas,delivered,2/22/2017 17:48,2/22/2017 18:02,3/1/2017 14:39,3/9/2017 14:24,4/4/2017 0:00,1,2/26/2017 17:48,23.9,24.84,1,credit_card,4,48.74,beleza_saude,56,966,5,175,16,10,18,1
63b964e79dee32a3587651701a2b8dbf,atibaia,delivered,2/14/2018 16:34,2/21/2018 12:28,2/22/2018 20:33,2/28/2018 20:09,3/9/2018 0:00,1,2/27/2018 12:28,412,27.72,8,voucher,1,41.03,agro_industria_e_comercio,28,388,2,3000,30,30,20,1
f6fd9b592eb988dc6701679bd0e7f3c1,lencois paulista,delivered,8/6/2018 17:46,8/6/2018 17:55,8/7/2018 14:53,8/13/2018 17:18,8/15/2018 0:00,2,8/8/2018 17:55,13.9,12.79,1,credit_card,5,53.38,brinquedos,23,273,1,125,22,7,14,1
eab17001b1d7cde27c1f1234af12d4e6,rio de janeiro,delivered,4/2/2018 15:21,4/4/2018 3:29,4/18/2018 22:28,5/14/2018 23:28,5/18/2018 0:00,1,4/18/2018 3:29,79.99,24.69,1,boleto,1,314.04,moveis_escritorio,26,1177,1,11880,50,60,27,1
1755fad7863475346bc6c3773fe055d3,santa barbara d'oeste,delivered,7/21/2018 12:49,7/26/2018 23:31,7/24/2018 12:57,7/25/2018 23:58,7/31/2018 0:00,1,7/26/2018 3:45,27.9,7.46,1,boleto,1,35.36,automotivo,60,982,2,50,17,10,15,1
bdf73493ab7ca81ec177fbd685d2b43a,belo horizonte,delivered,4/18/2018 18:48,4/19/2018 2:15,4/19/2018 17:32,4/23/2018 14:56,5/14/2018 0:00,2,4/25/2018 2:15,65,103.62,1,boleto,1,337.24,sinalizacao_e_seguranca,60,331,2,11100,100,73,13,0
40635de7a8e375d08070f9f08f57f6fd,valinhos,delivered,12/26/2017 17:57,12/26/2017 18:08,1/3/2018 15:44,1/9/2018 17:53,1/19/2018 0:00,1,1/2/2018 18:08,105.9,13.08,1,credit_card,11,118.98,cama_mesa_banho,60,259,1,1600,30,5,30,1
76c0d64a9adad6e6b3b7238dd8b4f16d,juiz de fora,delivered,3/17/2017 20:31,3/17/2017 20:31,3/20/2017 9:26,3/24/2017 14:57,4/5/2017 0:00,1,3/23/2017 20:31,54.9,10.99,1,debit_card,1,65.89,malas_acessorios,40,124,1,450,24,47,34,1
7071c00358d779ddd69881c5a4d25f05,luis eduardo magalhaes,delivered,7/5/2018 19:08,7/5/2018 19:31,7/10/2018 8:52,7/20/2018 18:18,8/1/2018 0:00,1,7/9/2018 19:30,69.99,108.37,1,credit_card,3,178.36,bebes,31,259,1,14500,57,45,33,1
a45582c0ba251755a37d0f41a590b7a8,recife,delivered,8/11/2017 8:48,8/11/2017 9:03,8/11/2017 19:14,8/24/2017 20:20,9/15/2017 0:00,1,8/17/2017 9:03,149.9,43.08,1,credit_card,3,192.98,,,,,400,16,9,11,1
0a4ab446b538fb896f729d901199c83d,sao paulo,delivered,7/26/2018 21:16,7/26/2018 21:30,8/10/2018 15:17,8/15/2018 16:42,8/9/2018 0:00,1,7/30/2018 21:30,549.9,16.51,1,credit_card,2,566.41,livros_interesse_geral,59,179,1,500,18,16,16,0
af5e377c92351996f031b00fd38a4958,santo andre,delivered,5/2/2017 10:01,5/3/2017 15:31,5/8/2017 11:44,5/20/2017 15:30,5/30/2017 0:00,1,5/9/2017 12:31,79.99,19.26,1,credit_card,10,135.18,utilidades_domesticas,48,808,1,2800,30,30,30,1
1e731fba87f0c669e7909fb9a7ce408d,curitiba,delivered,8/3/2018 13:37,8/3/2018 13:50,8/3/2018 15:19,8/6/2018 18:42,8/15/2018 0:00,1,8/7/2018 13:50,149,29.69,1,credit_card,1,16.4,automotivo,60,1023,5,250,20,20,20,0
40fe6c120a1246d5a8a445e58f077c9f,laranjal paulista,delivered,4/23/2018 10:47,4/25/2018 10:30,4/26/2018 13:23,5/2/2018 22:12,5/11/2018 0:00,1,5/2/2018 10:30,49.99,12.79,1,debit_card,1,62.78,beleza_saude,45,3059,3,250,23,7,15,0
96526ca2d4b3defae648259436c371c0,vicosa,delivered,7/6/2017 21:50,7/6/2017 22:03,7/21/2017 16:13,8/1/2017 19:15,8/11/2017 0:00,1,7/26/2017 22:03,27.4,15.1,1,credit_card,2,20.82,cama_mesa_banho,49,148,1,550,40,4,30,1
1681471e9172d7e12ba08e9ac9e8628b,rio de janeiro,delivered,9/5/2017 10:54,9/6/2017 11:03,9/9/2017 13:23,9/19/2017 15:35,9/25/2017 0:00,1,9/13/2017 11:03,135,18.2,1,credit_card,5,153.2,cama_mesa_banho,58,293,1,1850,40,10,30,1
18c3eac6cbd75dce23b4c6a230341659,salvador,delivered,1/26/2018 12:08,1/27/2018 12:14,1/29/2018 19:33,2/10/2018 1:22,2/23/2018 0:00,1,2/1/2018 12:14,149,45.12,1,credit_card,3,194.12,informatica_acessorios,59,1893,1,6550,20,20,20,1
d3091a8817c68a2a62dc728cc51daf3c,sao paulo,delivered,2/24/2017 21:13,2/24/2017 21:25,3/1/2017 13:37,3/3/2017 14:07,3/17/2017 0:00,1,3/1/2017 21:25,150,10.04,1,credit_card,1,160.04,brinquedos,45,449,1,900,29,40,21,1
928277e1b8ac8d887b866c84bc63b93c,amparo,delivered,8/10/2017 15:22,8/12/2017 2:45,8/18/2017 19:44,8/23/2017 19:52,8/30/2017 0:00,2,8/17/2017 2:45,179.9,27.45,1,boleto,1,290.65,brinquedos,51,698,1,14050,70,30,40,0
54f882decb40c19510992ac57e00287b,curitiba,delivered,7/18/2018 17:59,7/18/2018 18:10,7/19/2018 11:48,7/24/2018 21:24,8/6/2018 0:00,1,7/20/2018 18:10,84.9,23.39,1,credit_card,1,108.29,cama_mesa_banho,55,312,1,1550,44,14,34,0
aa31cb4c8f89a13e357f2fb946a14d9d,betim,delivered,3/31/2018 18:04,3/31/2018 18:15,4/2/2018 20:12,4/17/2018 22:36,4/20/2018 0:00,1,4/5/2018 18:15,92.9,24.86,1,credit_card,8,117.76,cama_mesa_banho,55,329,1,1825,44,14,34,0
bbd6458d76d306118beeb01b39bb17a4,itabira,delivered,2/28/2018 13:25,2/28/2018 13:35,3/2/2018 22:38,3/7/2018 17:39,3/20/2018 0:00,1,3/6/2018 13:35,52.11,15.11,1,credit_card,1,67.22,utilidades_domesticas,58,1567,1,2000,16,20,11,1
a560c4900787eeb530847c4006739499,praia grande,delivered,2/14/2018 21:29,2/14/2018 21:48,2/16/2018 0:09,2/21/2018 19:32,2/22/2018 0:00,1,2/21/2018 20:48,69.9,13.08,1,credit_card,2,165.96,moveis_decoracao,44,903,6,2600,50,10,30,1
c147b8308818f69eb09f2281bca42b2e,fortaleza,delivered,7/8/2017 18:44,7/8/2017 19:02,7/11/2017 16:59,7/28/2017 16:55,8/11/2017 0:00,1,7/13/2017 19:02,18.9,17.63,1,credit_card,1,73.06,telefonia_fixa,42,224,4,140,16,10,14,0
ff435cc65cd916dc80ccdb0d1dba39f1,nova iguacu,delivered,12/3/2017 23:06,12/3/2017 23:31,12/6/2017 0:33,12/21/2017 23:16,12/29/2017 0:00,1,12/7/2017 23:31,22.89,15.1,1,credit_card,3,37.99,perfumaria,60,3098,1,107,21,10,12,1
d9591dd084b9ee3bb45ef4b8de970dc1,sao jose dos campos,delivered,6/5/2017 11:55,6/7/2017 2:50,6/7/2017 14:30,6/8/2017 11:43,6/19/2017 0:00,1,6/13/2017 2:50,89.9,7.88,1,boleto,1,97.78,fashion_esporte,54,511,2,150,16,12,12,1
63517b90494b139470fa05260a7e04ec,mairipora,delivered,6/27/2018 9:51,6/29/2018 3:07,6/29/2018 14:04,7/2/2018 17:15,7/13/2018 0:00,1,7/4/2018 3:07,17.9,8.29,1,boleto,1,52.38,utilidades_domesticas,48,448,1,550,16,25,12,1
113e7dd1a806e5d38d1ff73a2ba99f21,rio grande,delivered,2/21/2018 0:45,2/22/2018 2:30,2/26/2018 12:23,3/8/2018 20:06,3/16/2018 0:00,1,2/28/2018 2:30,84.9,17.84,1,boleto,1,102.74,papelaria,45,1297,1,1150,16,8,45,1
b723c6719289f4eec0e10d6955c475b5,barueri,delivered,1/19/2018 13:37,1/19/2018 13:53,1/23/2018 22:19,1/30/2018 17:32,2/16/2018 0:00,2,1/25/2018 13:53,11.24,15.1,1,credit_card,1,0.58,moveis_decoracao,32,297,1,400,53,15,53,1
6bdf3daf6a4b5560e0aeb6951ec83381,itajuba,delivered,3/18/2017 21:48,3/18/2017 21:48,3/23/2017 16:08,3/24/2017 15:05,4/7/2017 0:00,1,3/23/2017 21:48,23.9,10.96,1,boleto,1,34.86,informatica_acessorios,32,1074,2,200,39,2,30,1
ec97536c9e9db7f83f086fd2195e8c1c,sao jose dos campos,delivered,7/20/2018 23:16,7/20/2018 23:30,7/24/2018 8:30,7/25/2018 19:51,7/30/2018 0:00,1,7/23/2018 23:30,315.9,9.47,1,credit_card,8,325.37,relogios_presentes,53,775,3,120,16,11,11,0
4c3f41eb599693acdaaf7dabf75cc6ae,manhuacu,delivered,7/4/2018 10:04,7/5/2018 16:06,7/6/2018 10:51,7/9/2018 18:41,7/24/2018 0:00,1,7/9/2018 10:31,125.9,14.22,1,credit_card,1,140.12,esporte_lazer,52,360,3,400,17,35,18,0
db13963cff92288e8c6f6d454b394196,recife,delivered,10/28/2017 9:14,10/28/2017 9:26,11/7/2017 22:41,11/16/2017 19:56,12/6/2017 0:00,1,11/14/2017 9:26,518,27.42,1,credit_card,10,545.42,consoles_games,57,1225,1,600,20,20,20,1
93e2075ca34bbd26f71a0a0f3846d10c,sao paulo,delivered,8/1/2018 13:56,8/1/2018 14:05,8/10/2018 19:12,8/14/2018 0:54,8/8/2018 0:00,1,8/7/2018 14:05,110.32,8.03,1,credit_card,5,118.35,beleza_saude,60,919,1,150,22,3,15,0
1f2f203def91d63a0e023c6539312900,montes claros,delivered,1/20/2018 17:37,1/20/2018 17:50,1/25/2018 17:12,1/30/2018 15:26,2/19/2018 0:00,1,1/25/2018 17:50,54.9,16.14,1,credit_card,3,71.04,utilidades_domesticas,48,313,1,1100,25,12,35,1
6b1e8b762da8cae004248d1e7b95f3c9,rio de janeiro,delivered,7/3/2017 18:16,7/3/2017 18:25,7/4/2017 17:21,7/10/2017 18:58,7/25/2017 0:00,1,7/7/2017 18:25,15.33,15.1,1,credit_card,1,30.43,esporte_lazer,43,588,1,135,18,10,13,1
b40a130a36dc28cdbdabe856f1eee283,santos,delivered,12/16/2017 13:51,12/16/2017 13:58,12/19/2017 21:04,12/23/2017 16:21,1/5/2018 0:00,1,12/21/2017 13:58,64.9,7.78,1,credit_card,7,72.68,bebes,43,746,4,250,16,7,11,1
1a79cfc37a11abc5de022ec443a806ab,santana de parnaiba,delivered,6/6/2017 11:53,6/6/2017 13:04,6/6/2017 13:56,6/7/2017 15:23,6/20/2017 0:00,1,6/12/2017 12:42,19.9,7.78,1,credit_card,1,27.68,alimentos_bebidas,25,369,2,200,20,8,16,1
124e3f6e2618c20dd81965e73f60e1b4,ipatinga,delivered,4/30/2018 9:34,4/30/2018 9:50,5/3/2018 8:44,5/8/2018 16:44,5/16/2018 0:00,1,5/7/2018 9:50,79.9,13.68,1,credit_card,8,93.58,brinquedos,38,571,1,147,14,10,12,0
5cdcc9524616ddb4388642e9fbfb796c,valenca,delivered,8/23/2018 13:21,8/25/2018 2:35,8/28/2018 14:54,8/29/2018 16:54,9/6/2018 0:00,1,8/29/2018 2:35,149.99,14.26,1,boleto,1,164.25,eletronicos,43,566,1,215,19,10,14,1
25c2777ca6e69ffaf3ff45bc8db161e7,belo horizonte,delivered,3/13/2017 15:43,3/13/2017 15:43,3/15/2017 9:49,3/22/2017 13:08,4/4/2017 0:00,1,3/20/2017 15:43,89.9,14.8,1,credit_card,4,104.7,cama_mesa_banho,54,245,1,1383,50,10,40,0
07baee9bca216c9d7038531952346682,osasco,delivered,5/31/2018 12:11,5/31/2018 12:30,6/12/2018 14:35,6/19/2018 21:22,7/5/2018 0:00,1,6/8/2018 12:30,429.9,21.98,1,credit_card,7,451.88,perfumaria,32,328,1,700,50,40,30,1
8d442e7b48b54d59dcb3f44ea7bed72d,sao paulo,delivered,12/26/2017 10:35,12/28/2017 2:35,1/5/2018 16:39,1/10/2018 18:42,1/22/2018 0:00,2,1/4/2018 2:35,220.89,27.87,1,boleto,1,497.52,informatica_acessorios,50,512,1,1225,43,15,21,1
7c96fae5e749fc0e54a2e57dccdd2aa9,sao paulo,delivered,11/28/2017 19:31,11/30/2017 14:58,12/1/2017 18:43,12/16/2017 9:55,12/12/2017 0:00,1,12/6/2017 14:58,64.9,7.78,1,credit_card,7,72.68,bebes,43,746,4,250,16,7,11,0
e725ee0c4279d554a9ab8740b3f4e963,sao jose dos pinhais,delivered,8/31/2017 21:44,8/31/2017 21:55,9/1/2017 20:33,9/5/2017 17:54,9/20/2017 0:00,1,9/7/2017 21:55,49.99,14.1,1,credit_card,3,64.09,brinquedos,58,321,2,150,16,16,16,1
bd6048a0960b15881f1ae5dca277fb52,sao goncalo,delivered,10/4/2016 13:40,10/4/2016 14:09,10/15/2016 10:33,10/17/2016 19:41,11/28/2016 0:00,1,10/8/2016 14:09,89.9,17.51,1,credit_card,1,107.41,cool_stuff,56,1383,6,1850,18,23,26,1
faa92cb95ec90a143173a7c7a93186bf,rio de janeiro,delivered,4/1/2017 21:09,4/1/2017 21:22,4/5/2017 7:10,4/11/2017 11:12,4/28/2017 0:00,1,4/9/2017 21:22,69.9,14.66,1,credit_card,2,84.56,moveis_decoracao,60,454,2,433,47,4,35,1
5cee9f79d252c40d237aecf38cb30e0e,maringa,delivered,4/11/2018 18:02,4/13/2018 13:31,4/16/2018 22:03,4/18/2018 21:47,5/2/2018 0:00,1,4/19/2018 13:30,109.9,15.62,1,credit_card,10,125.52,bebes,53,715,5,1250,60,20,50,1
16cd1d945f007ed5746a08c6e90d3bad,praia grande,delivered,2/11/2018 16:31,2/11/2018 16:48,2/14/2018 22:41,3/7/2018 22:41,3/8/2018 0:00,1,2/15/2018 16:48,265,39.69,1,credit_card,3,304.69,utilidades_domesticas,57,270,5,11400,45,19,45,1
daddb546b42f656e57ba8a3cf71a309f,bertioga,delivered,7/19/2018 11:54,7/20/2018 4:45,7/23/2018 8:22,7/26/2018 16:16,8/2/2018 0:00,1,7/24/2018 4:45,169,15.49,1,boleto,1,368.98,cama_mesa_banho,56,1361,1,1350,32,4,22,1
72f02da56adb4850be5d63288e906390,presidente epitacio,delivered,11/10/2017 19:21,11/10/2017 19:35,11/16/2017 20:24,11/23/2017 18:41,12/4/2017 0:00,1,11/21/2017 19:35,33.85,11.85,5,voucher,1,4.07,informatica_acessorios,39,716,1,163,17,13,12,1
95c1dc49c01816d23f08c0aa2a89f85b,guararapes,delivered,10/11/2017 20:28,10/11/2017 20:45,10/13/2017 18:10,10/17/2017 18:33,10/31/2017 0:00,2,10/18/2017 21:45,49,12.69,1,credit_card,1,123.38,beleza_saude,28,515,1,650,20,30,20,1
508725a208e122d97b52dfeabf0a0d06,tiete,delivered,3/21/2017 16:07,3/21/2017 16:07,3/22/2017 13:04,3/28/2017 13:56,4/17/2017 0:00,1,4/3/2017 16:07,89.9,13.21,1,credit_card,6,103.11,utilidades_domesticas,49,1287,7,1200,35,19,25,1
ac65e0f290631ab09aea489afbc2aa25,sao paulo,delivered,5/9/2018 23:04,5/9/2018 23:33,5/10/2018 12:38,5/14/2018 17:12,5/18/2018 0:00,1,5/14/2018 23:31,29.9,7.71,1,credit_card,1,37.61,beleza_saude,55,388,1,250,16,5,15,1
74805bc388861fa350ed2fade8444e0b,uberlandia,delivered,2/10/2018 13:26,2/10/2018 13:35,2/14/2018 20:47,2/20/2018 22:13,3/12/2018 0:00,1,2/15/2018 13:35,24.89,15.1,1,credit_card,1,39.99,telefonia,51,244,1,125,17,10,14,0
b72d6bbfbc9d7ab8678862a7ab3f92c5,betim,delivered,7/15/2018 23:47,7/16/2018 0:04,7/24/2018 16:07,7/26/2018 11:51,8/7/2018 0:00,1,7/26/2018 0:04,155.97,16.19,1,credit_card,8,172.16,relogios_presentes,46,501,4,363,18,13,13,0
34ea637ac902c88b56fb4b2907a4c2cb,marmeleiro,delivered,1/9/2018 22:22,1/10/2018 10:32,1/15/2018 15:52,2/9/2018 18:16,2/15/2018 0:00,1,1/19/2018 10:09,129,18.15,1,credit_card,1,147.15,papelaria,57,396,3,6550,38,30,28,1
33f9e026fbcceb14cefbcf0f22f1014e,teresopolis,delivered,3/13/2018 15:06,3/13/2018 15:48,3/16/2018 20:20,3/22/2018 23:18,4/10/2018 0:00,1,3/27/2018 15:28,180,57.52,1,credit_card,1,237.52,utilidades_domesticas,36,175,1,3200,42,12,17,0
5473f5784ea911c98ae1da72138f37dd,cristalina,delivered,8/8/2017 19:26,8/9/2017 19:24,8/14/2017 14:46,8/30/2017 20:42,9/5/2017 0:00,1,8/15/2017 19:24,89.9,15.38,1,credit_card,7,105.28,cama_mesa_banho,54,245,1,1383,50,10,40,0
7c85cf6886527672c997e678fa7c70c4,campinas,delivered,7/24/2017 16:55,7/24/2017 17:10,7/25/2017 22:49,8/1/2017 20:06,8/15/2017 0:00,1,7/28/2017 17:10,54.9,14.13,1,credit_card,2,69.03,malas_acessorios,40,124,1,450,24,47,34,1
fb51887c8244b5ca1d8f1f9e1b3bf4e7,osorio,delivered,6/3/2017 10:16,6/6/2017 13:35,6/7/2017 13:27,6/19/2017 16:32,6/30/2017 0:00,5,6/12/2017 13:35,245.7,17.48,1,boleto,1,1315.9,casa_construcao,50,894,1,866,21,18,21,0
d53fb7b713c6e34a7c69768003c82a59,belo horizonte,delivered,3/11/2018 12:22,3/11/2018 13:00,3/12/2018 19:20,3/23/2018 2:25,3/28/2018 0:00,1,3/15/2018 13:00,219.9,16.42,1,credit_card,1,236.32,beleza_saude,45,1614,2,900,20,33,16,0
eb16dc79e70959059786731181942922,sao jose dos campos,delivered,7/10/2018 14:51,7/10/2018 15:07,7/11/2018 15:23,7/13/2018 14:42,7/19/2018 0:00,1,7/13/2018 15:07,14.9,7.39,1,voucher,1,22.29,audio,58,675,2,167,16,4,11,1
327903ed892960427ddf44230b0730c0,santo andre,delivered,12/4/2017 21:26,12/5/2017 9:30,12/5/2017 21:32,12/11/2017 15:38,12/26/2017 0:00,1,12/13/2017 8:30,25,7.78,1,boleto,1,32.78,automotivo,60,72,1,200,24,5,16,0
edf26f6daa7f0952da5ab7b75c77f186,porto alegre,delivered,11/24/2017 10:22,11/25/2017 3:54,11/29/2017 1:26,12/14/2017 19:58,12/21/2017 0:00,1,11/30/2017 3:54,37.99,14.1,1,boleto,1,52.09,informatica_acessorios,58,395,1,217,16,14,14,0
29c1c04f23c6bce0dcb959418d6e0820,cascavel,delivered,8/11/2017 13:13,8/11/2017 13:30,8/14/2017 17:35,8/18/2017 2:57,9/15/2017 0:00,1,8/17/2017 13:30,38.98,32.15,1,credit_card,2,197.25,brinquedos,43,932,2,888,25,21,20,1
0f218a0d9827580aaab2d6b9a6fe03fa,curitiba,delivered,5/3/2017 21:22,5/3/2017 21:35,5/4/2017 12:16,5/8/2017 21:53,5/29/2017 0:00,1,5/14/2017 21:35,65.9,9.45,1,credit_card,1,75.35,esporte_lazer,28,1319,1,400,34,16,16,1
c142645e0a399bc8c83ae32eda0e90dd,curitiba,delivered,6/27/2018 9:58,6/27/2018 11:06,6/27/2018 11:13,6/29/2018 17:16,7/20/2018 0:00,1,7/4/2018 10:30,99.9,33.18,1,credit_card,2,133.08,bebes,41,353,4,950,38,14,37,1
6fefb2d2d0519552324dacc35d1f5681,mirassol,delivered,3/11/2018 20:44,3/11/2018 20:56,3/13/2018 2:32,3/14/2018 20:23,3/28/2018 0:00,1,3/15/2018 20:56,314.9,14.64,1,credit_card,1,329.54,telefonia,52,2118,2,400,20,11,13,0
9fab04dc9d3e7a724b546cf3ca3ba3bb,uberlandia,delivered,8/7/2018 19:13,8/7/2018 19:30,8/8/2018 11:04,8/10/2018 17:38,8/21/2018 0:00,1,8/13/2018 19:30,125,20.07,1,credit_card,1,145.07,beleza_saude,47,3963,1,850,16,24,16,1
497b26e576ae24e56dacf87100a5d668,rio das ostras,delivered,8/23/2017 16:35,8/23/2017 17:33,8/24/2017 18:39,8/30/2017 18:27,9/15/2017 0:00,1,8/29/2017 16:47,107.99,18.01,1,credit_card,10,126,cool_stuff,33,897,1,1600,42,25,15,1
a3671f3a8d8cb539be0134d5a2eb0c24,balneario camboriu,delivered,7/15/2017 12:24,7/16/2017 12:30,7/17/2017 19:16,7/31/2017 19:19,8/14/2017 0:00,1,7/20/2017 12:30,99.9,17.93,1,credit_card,10,471.33,cama_mesa_banho,58,189,1,1350,48,9,38,0
57d5846f41d30acf13bb29a957846838,vicosa,delivered,7/3/2018 10:44,7/5/2018 16:25,7/5/2018 10:23,7/9/2018 19:51,7/24/2018 0:00,2,7/6/2018 11:31,62.9,23.24,1,credit_card,10,172.28,utilidades_domesticas,59,474,1,3070,32,11,29,1
